Ticks,Pets and Animals,Nonprofits & Activism,News & politics,Travel & Events,Education,Science and Technology,Sports,People & Blogs,Autos & Vehicles,Comedy,Howto & style,Entertainment,Gadgets & Games,Film & Animation,Music,Shows
75,0.150843882,0.124472574,0.265822785,0.050632911,0.054852321,0.075949367,0.036919831,0.048523207,0.02742616,0.036919831,0.034810127,0.020042194,0.021097046,0.017932489,0.021097046,0.011603376
76,0.151925078,0.122788762,0.26326743,0.049947971,0.05723205,0.078043704,0.036420395,0.048907388,0.028095734,0.036420395,0.03433923,0.019771072,0.020811655,0.018730489,0.020811655,0.01144641
77,0.153050672,0.122026887,0.262668046,0.049638056,0.056876939,0.078593588,0.037228542,0.049638056,0.027921406,0.036194416,0.034126163,0.019648397,0.020682523,0.018614271,0.020682523,0.011375388
78,0.151020408,0.120408163,0.266326531,0.048979592,0.056122449,0.07755102,0.037755102,0.05,0.028571429,0.037755102,0.033673469,0.020408163,0.020408163,0.018367347,0.020408163,0.01122449
79,0.152152152,0.12012012,0.268268268,0.049049049,0.056056056,0.078078078,0.038038038,0.049049049,0.029029029,0.037037037,0.033033033,0.02002002,0.02002002,0.018018018,0.02002002,0.011011011
80,0.151936445,0.119165839,0.268123138,0.049652433,0.056603774,0.077457795,0.038728898,0.048659384,0.028798411,0.0367428,0.033763654,0.020854022,0.019860973,0.017874876,0.019860973,0.010923535
81,0.152259332,0.118860511,0.268172888,0.049115914,0.055992141,0.076620825,0.039292731,0.05108055,0.02848723,0.036345776,0.033398821,0.020628684,0.019646365,0.018664047,0.019646365,0.010805501
82,0.152804642,0.118955513,0.271760155,0.049323017,0.055125725,0.076402321,0.03868472,0.050290135,0.028046422,0.036750484,0.032882012,0.020309478,0.01934236,0.018375242,0.01934236,0.010638298
83,0.152380952,0.119047619,0.272380952,0.04952381,0.054285714,0.076190476,0.039047619,0.052380952,0.028571429,0.036190476,0.032380952,0.02,0.019047619,0.018095238,0.019047619,0.01047619
84,0.152030217,0.11898017,0.273843248,0.050047214,0.053824363,0.076487252,0.03871577,0.052880076,0.028328612,0.035882908,0.03210576,0.019830028,0.018885741,0.017941454,0.018885741,0.010387158
85,0.151119403,0.117537313,0.276119403,0.050373134,0.053171642,0.075559701,0.039179104,0.055037313,0.02891791,0.035447761,0.031716418,0.019589552,0.018656716,0.017723881,0.018656716,0.010261194
86,0.153351699,0.119375574,0.275482094,0.049586777,0.052341598,0.075298439,0.038567493,0.055096419,0.028466483,0.036730946,0.031221304,0.019283747,0.018365473,0.017447199,0.018365473,0.01010101
87,0.155454545,0.119090909,0.274545455,0.049090909,0.051818182,0.074545455,0.038181818,0.055454545,0.028181818,0.036363636,0.031818182,0.02,0.018181818,0.018181818,0.018181818,0.01
88,0.154602324,0.117962466,0.27792672,0.048257373,0.050938338,0.074173369,0.038427167,0.057193923,0.028596962,0.035746202,0.032171582,0.019660411,0.017873101,0.017873101,0.017873101,0.009830206
89,0.155202822,0.118165785,0.278659612,0.048500882,0.05026455,0.07319224,0.037918871,0.059964727,0.028218695,0.035273369,0.031746032,0.019400353,0.017636684,0.017636684,0.017636684,0.009700176
90,0.154046997,0.119234117,0.278503046,0.047867711,0.051348999,0.07310705,0.037423847,0.059181897,0.027850305,0.035683203,0.033072237,0.020017406,0.01740644,0.01740644,0.01740644,0.009573542
91,0.15271786,0.119068162,0.282139776,0.047454702,0.050905953,0.072476273,0.037100949,0.059534081,0.027610009,0.036238136,0.032786885,0.019844694,0.017256255,0.017256255,0.017256255,0.00949094
92,0.153253425,0.118150685,0.283390411,0.047089041,0.050513699,0.071917808,0.036815068,0.060787671,0.02739726,0.036815068,0.032534247,0.019691781,0.017123288,0.017123288,0.017123288,0.009417808
93,0.153130288,0.118443316,0.283417936,0.047377327,0.049915398,0.07106599,0.036379019,0.062605753,0.027072758,0.036379019,0.0321489,0.020304569,0.017766497,0.016920474,0.016920474,0.009306261
94,0.151211362,0.117794486,0.284878864,0.049289891,0.050125313,0.070175439,0.036758563,0.062656642,0.028404344,0.035923141,0.031746032,0.020050125,0.01754386,0.016708438,0.016708438,0.009189641
95,0.153530378,0.119047619,0.283251232,0.049261084,0.049261084,0.069786535,0.036124795,0.064860427,0.027914614,0.035303777,0.032019704,0.019704433,0.017241379,0.016420361,0.016420361,0.009031199
96,0.154906732,0.117599351,0.281427413,0.050283861,0.050283861,0.069748581,0.03649635,0.065693431,0.02757502,0.03568532,0.03163017,0.01946472,0.01703163,0.0162206,0.0162206,0.00892133
97,0.153477218,0.115907274,0.2813749,0.051159073,0.050359712,0.070343725,0.037569944,0.067146283,0.027977618,0.035171863,0.03117506,0.019184652,0.016786571,0.016786571,0.01598721,0.008792966
98,0.154272152,0.11471519,0.282436709,0.051424051,0.049841772,0.069620253,0.037183544,0.068037975,0.027689873,0.034810127,0.03164557,0.018987342,0.017405063,0.016613924,0.015822785,0.008702532
